,Pair,Separation_Factor,SMILES,Current_REE_D,Next_REE_D,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
1522,Pr/Eu,5.166666666666667,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,3.1,0.6,Toluene,0.1,HNO3,25.0,0.6
631,La/Er,5.135135135135135,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.095,0.0185,DMSO,3.0,TCA,25.0,0.05
104,La/Pr,5.123613105338729,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,392.52,76.61,F-3,3.0,HNO3,20.0,0.05
2427,Sm/Gd,5.121951219512195,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,2.1,0.41,Toluene,0.1,HNO3,25.0,0.6
2430,Sm/Gd,5.116279069767442,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,4.4,0.86,Toluene,0.1,HNO3,25.0,0.6
1925,Nd/Eu,5.111111111111111,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,4.6,0.9,Toluene,0.1,HNO3,25.0,0.6
2113,Nd/Ho,5.071428571428571,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.071,0.014,DCE,0.9,HCl,25.0,0.007
3675,Tb/Er,5.055555555555556,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.91,0.18,Toluene,0.1,HNO3,25.0,0.6
1548,Pr/Gd,5.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,4.0,0.8,HFC-43,1.0,HNO3,25.0,0.1
613,La/Er,5.0,C1OCCOCCOCCOCCOCCOC1,0.2,0.04,DMSO,1.0,TCA,25.0,0.05
4174,Ho/Lu,5.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,0.1,0.02,DCE,0.9,HCl,25.0,0.007
3346,Gd/Ho,5.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.1,0.22,DCE,0.9,HNO3,25.0,0.007
2021,Nd/Tb,5.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,4.5,0.9,HFC-43,1.0,HNO3,25.0,0.1
3659,Tb/Er,5.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,0.28,0.056,DCE,0.9,HCl,25.0,0.007
1482,Pr/Eu,5.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,5.0,1.0,DCE,0.9,HCl,25.0,0.007
4007,Dy/Lu,5.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.2,0.04,DCE,0.9,HNO3,25.0,0.007
286,La/Eu,5.0,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.05,0.01,CHCl3,4.0,HNO3,23.0,0.2
1677,Pr/Er,5.0,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.01,0.002,DMSO,0.5,TCA,25.0,0.05
2563,Sm/Ho,5.0,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.03,0.006,CHCl3,4.0,HNO3,23.0,0.2
428,La/Gd,5.0,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,5.5,1.1,Toluene,0.1,HNO3,25.0,0.6
1202,Ce/Er,5.0,C1OCCOC2CCCCC2OCCOCCOC2CCCCC2OC1,0.025,0.005,DMSO,0.5,TCA,25.0,0.05
77,La/Pr,5.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,790.0,158.0,DCE,0.9,HNO3,25.0,0.007
537,La/Dy,4.898447745249149,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.3169382524,0.06470177266,Toluene,5.014314928,HNO3,25.0,0.6
2082,Nd/Dy,4.871794871794871,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,1.9,0.39,Toluene,0.1,HNO3,25.0,0.6
2680,Sm/Tm,4.857142857142857,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,8.5,1.75,HFC-43,5.0,HNO3,25.0,0.1
2966,Eu/Ho,4.838709677419355,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,10.5,2.17,F-3,3.0,HNO3,20.0,0.05
3716,Tb/Tm,4.8,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.6,0.75,HFC-43,2.5,HNO3,25.0,0.1
3451,Gd/Tm,4.8,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.6,0.75,HFC-43,2.5,HNO3,25.0,0.1
3050,Eu/Er,4.777777777777778,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.86,0.18,Toluene,0.1,HNO3,25.0,0.6
616,La/Er,4.739130434782608,C1OCCOC2CCCCC2OCCOCCOC2CCCCC2OC1,0.109,0.023,DMSO,1.5,TCA,25.0,0.05
2152,Nd/Er,4.733333333333333,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.071,0.015,DCE,0.9,HCl,25.0,0.007
3811,Tb/Lu,4.705882352941177,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,4.0,0.85,n-Dodecane,5.0,Lactic Acid,25.0,0.2
1886,Nd/Sm,4.685780223681875,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,0.5279,0.11266,n-dodecane,1.0,HNO3,25.0,0.1
2403,Sm/Gd,4.666666666666667,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,2.8,0.6,DCE,0.9,HNO3,25.0,0.007
2368,Sm/Eu,4.666666666666667,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,2.8,0.6,Toluene,0.1,HNO3,25.0,0.6
1127,Ce/Dy,4.666666666666667,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.5,0.75,HFC-43,1.0,HNO3,25.0,0.1
2301,Nd/Lu,4.666666666666667,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,7.0,1.5,HFC-43,5.0,HNO3,25.0,0.1
2518,Sm/Dy,4.666666666666667,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.5,0.75,HFC-43,1.0,HNO3,25.0,0.1
2641,Sm/Er,4.641588833192155,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.37587958,0.08098080065,Toluene,5.014314928,HNO3,25.0,0.6
1979,Nd/Gd,4.634146341463414,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,1.9,0.41,Toluene,0.1,HNO3,25.0,0.6
2504,Sm/Dy,4.615384615384616,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.03,0.0065,CHCl3,4.0,HNO3,23.0,0.2
298,La/Eu,4.6,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.023,0.005,DMSO,0.5,TCA,25.0,0.05
429,La/Gd,4.590163934426229,CN(CCCCC=C)C(=O)CC(=O)N(C)CCCCC=C,2.8,0.61,Toluene,0.1,HNO3,25.0,0.6
3925,Dy/Tm,4.571428571428571,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,0.16,0.035,DCE,0.9,HCl,25.0,0.007
3092,Eu/Tm,4.571428571428571,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,8.0,1.75,HFC-43,5.0,HNO3,25.0,0.1
3966,Dy/Yb,4.545454545454546,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.2,0.044,DCE,0.9,HNO3,25.0,0.007
4134,Ho/Yb,4.545454545454546,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,0.1,0.022,DCE,0.9,HCl,25.0,0.007
4186,Ho/Lu,4.545454545454546,O=C([C@@H](C)O[C@@H](C)C(N(CCCCCCCC)CCCCCCCC)=O)N(CCCCCCCC)CCCCCCCC,150.0,33.0,TPH (ca dodecane),4.3,HNO3,22.0,0.1
614,La/Er,4.545454545454545,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.15,0.033,DMSO,1.0,TCA,25.0,0.05
2176,Nd/Er,4.538461538461538,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,5.9,1.3,Toluene,0.1,HNO3,25.0,0.6
2514,Sm/Dy,4.532110091743119,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,19.76,4.36,F-3,3.0,HNO3,20.0,0.05
622,La/Er,4.527272727272727,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.249,0.055,DMSO,2.0,TCA,25.0,0.05
318,La/Eu,4.523809523809524,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.095,0.021,DMSO,3.0,TCA,25.0,0.05
1671,Pr/Er,4.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.009,0.002,DCE,0.9,HNO3,25.0,0.007
1609,Pr/Dy,4.5,O=C(C1=NC(C(N=C(C(N(CCCCCCCC)CCCCCCCC)=O)C=C2)=C2C=C3)=C3C=C1)N(CCCCCCCC)CCCCCCCC,0.009,0.002,DCE,0.9,HNO3,25.0,0.007
1526,Pr/Eu,4.5,CN(CCCCC=C)C(=O)CC(=O)N(C)CCCCC=C,1.8,0.4,Toluene,0.1,HNO3,25.0,0.6
638,La/Er,4.5,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,4.5,1.0,HFC-43,2.5,HNO3,25.0,0.1
4183,Ho/Lu,4.5,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,0.45,0.1,HFC-43,1.0,HNO3,25.0,0.1
2402,Sm/Gd,4.5,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,1.8,0.4,DCE,0.9,HCl,25.0,0.007
3629,Tb/Ho,4.5,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.6,0.8,HFC-43,2.5,HNO3,25.0,0.1
3353,Gd/Ho,4.5,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.6,0.8,HFC-43,2.5,HNO3,25.0,0.1
1213,Ce/Er,4.5,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.036,0.008,DMSO,1.5,TCA,25.0,0.05
3661,Tb/Er,4.49438202247191,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.4,0.089,DCE,0.9,HNO3,25.0,0.007
1607,Pr/Dy,4.464285714285714,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.25,0.056,DCE,0.9,HCl,25.0,0.007
1583,Pr/Tb,4.444444444444445,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,4.0,0.9,HFC-43,1.0,HNO3,25.0,0.1
2970,Eu/Ho,4.444444444444445,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,2.0,0.45,HFC-43,1.0,HNO3,25.0,0.1
1813,Nd/Sm,4.437499999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.071,0.016,DCE,0.9,HCl,25.0,0.007
2012,Nd/Tb,4.437499999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.071,0.016,DCE,0.9,HCl,25.0,0.007
2209,Nd/Tm,4.437499999999999,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.071,0.016,DCE,0.9,HCl,25.0,0.007
626,La/Er,4.433333333333334,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.266,0.06,DMSO,2.5,TCA,25.0,0.05
897,Ce/Nd,4.431034482758621,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,197.89,44.66,F-3,3.0,HNO3,20.0,0.05
652,La/Er,4.384615384615385,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,5.7,1.3,Toluene,0.1,HNO3,25.0,0.6
624,La/Er,4.384615384615385,C1OCCOC2CCCCC2OCCOCCOC2CCCCC2OC1,0.171,0.039,DMSO,2.5,TCA,25.0,0.05
3516,Gd/Lu,4.375,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.007,0.0016,CHCl3,4.0,HNO3,23.0,0.2
3778,Tb/Lu,4.375,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.007,0.0016,CHCl3,4.0,HNO3,23.0,0.2
2410,Sm/Gd,4.375,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.5,0.8,HFC-43,1.0,HNO3,25.0,0.1
1048,Ce/Gd,4.375,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,3.5,0.8,HFC-43,1.0,HNO3,25.0,0.1
2431,Sm/Gd,4.363636363636363,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,4.8,1.1,Toluene,0.1,HNO3,25.0,0.6
2466,Sm/Tb,4.362030905077263,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,19.76,4.53,F-3,3.0,HNO3,20.0,0.05
2542,Sm/Dy,4.35889310212307,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.1883015094,0.04319938686,Toluene,7.00204499,HNO3,25.0,0.6
625,La/Er,4.333333333333334,C1OCCOCCOCCOCCOCCOC1,0.39,0.09,DMSO,2.5,TCA,25.0,0.05
304,La/Eu,4.333333333333334,C1OCCOCCOCCOCCOCCOC1,0.26,0.06,DMSO,1.5,TCA,25.0,0.05
295,La/Eu,4.333333333333333,C1OCCOC2CCCCC2OCCOCCOC2CCCCC2OC1,0.052,0.012,DMSO,0.5,TCA,25.0,0.05
1793,Pr/Lu,4.333333333333333,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,6.5,1.5,HFC-43,5.0,HNO3,25.0,0.1
1217,Ce/Er,4.333333333333333,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.052,0.012,DMSO,2.0,TCA,25.0,0.05
341,La/Eu,4.302325581395349,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,3.7,0.86,Toluene,0.1,HNO3,25.0,0.6
618,La/Er,4.3,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.215,0.05,DMSO,1.5,TCA,25.0,0.05
2456,Sm/Tb,4.285714285714286,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.03,0.007,CHCl3,4.0,HNO3,23.0,0.2
2396,Sm/Gd,4.285714285714286,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.03,0.007,CHCl3,4.0,HNO3,23.0,0.2
3345,Gd/Ho,4.285714285714286,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.6,0.14,DCE,0.9,HNO3,25.0,0.007
1901,Nd/Eu,4.253333333333333,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,44.66,10.5,F-3,3.0,HNO3,20.0,0.05
314,La/Eu,4.2272727272727275,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.093,0.022,DMSO,2.5,TCA,25.0,0.05
1525,Pr/Eu,4.222222222222222,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,3.8,0.9,Toluene,0.1,HNO3,25.0,0.6
1698,Pr/Er,4.21455938697318,CC(C)(C)N(C(=O)c1ccc2ccc3ccc(nc3c2n1)C(=O)N(C(C)(C)C)C(C)(C)C)C(C)(C)C,0.11,0.0261,F-3,3.0,HNO3,20.0,0.05
931,Ce/Sm,4.2,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,6.3,1.5,CHCl3,5.0,HNO3,25.0,0.5
81,La/Pr,4.199999999999999,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.105,0.025,DMSO,0.5,TCA,25.0,0.05
3711,Tb/Tm,4.194444444444445,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,4.53,1.08,F-3,3.0,HNO3,20.0,0.05
629,La/Er,4.190476190476191,C1OCCOCCOCCOCCOCCOC1,0.44,0.105,DMSO,3.0,TCA,25.0,0.05
1983,Nd/Gd,4.181818181818181,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,4.6,1.1,Toluene,0.1,HNO3,25.0,0.6
630,La/Er,4.133333333333334,C1OCCOc2ccccc2OCCOCCOc2ccccc2OC1,0.31,0.075,DMSO,3.0,TCA,25.0,0.05
923,Ce/Nd,4.129569994317105,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,2.18,0.5279,n-dodecane,1.0,HNO3,25.0,0.1
4409,Tm/Lu,4.11764705882353,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,3.5,0.85,n-Dodecane,5.0,Lactic Acid,25.0,0.2
302,La/Eu,4.111111111111112,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.037,0.009,DMSO,1.0,TCA,25.0,0.05
1211,Ce/Er,4.1,C1OCCOCCOCCOCCOCCOC1,0.205,0.05,DMSO,1.5,TCA,25.0,0.05
3210,Eu/Lu,4.088494762461159,N(CC(=O)N(CCCCCCCC)CCCCCCCC)(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCCC,0.08013,0.0195989,n-dodecane,1.0,HNO3,25.0,0.1
1215,Ce/Er,4.083333333333333,C1OCCOCCOCCOCCOCCOC1,0.245,0.06,DMSO,2.0,TCA,25.0,0.05
472,La/Tb,4.065934065934066,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,3.7,0.91,Toluene,0.1,HNO3,25.0,0.6
3999,Dy/Lu,4.0625,O=C(N(C1=CC=CC=C1)C)CC(N(C2=CC=CC=C2)C)=O,0.0065,0.0016,CHCl3,4.0,HNO3,23.0,0.2
1225,Ce/Er,4.054054054054054,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.075,0.0185,DMSO,3.0,TCA,25.0,0.05
3388,Gd/Er,4.038888888888889,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,7.27,1.8,F-3,3.0,HNO3,20.0,0.05
3929,Dy/Tm,4.037037037037037,CCC1=CC=C(C=C1)N(CC)C(=O)C2=NC3=C(C=CC4=C3N=C(C=C4)C(=O)N(CC)C5=CC=C(C=C5)CC)C=C2,4.36,1.08,F-3,3.0,HNO3,20.0,0.05
3005,Eu/Er,4.0,C1OCCOCCOCCOCCOCCOC1,0.02,0.005,DMSO,0.5,TCA,25.0,0.05
308,La/Eu,4.0,C1OCCOCCOCCOCCOCCOC1,0.32,0.08,DMSO,2.0,TCA,25.0,0.05
300,La/Eu,4.0,C1OCCOCCOCCOCCOCCOC1,0.2,0.05,DMSO,1.0,TCA,25.0,0.05
1674,Pr/Er,4.0,C1OCCOC2CCCCC2OCCOCCOC2CCCCC2OC1,0.02,0.005,DMSO,0.5,TCA,25.0,0.05
3822,Dy/Ho,4.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.056,0.014,DCE,0.9,HCl,25.0,0.007
2220,Nd/Tm,4.0,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,7.0,1.75,HFC-43,5.0,HNO3,25.0,0.1
1897,Nd/Eu,4.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,4.0,1.0,DCE,0.9,HCl,25.0,0.007
4199,Ho/Lu,4.0,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,3.0,0.75,n-Dodecane,3.0,Lactic Acid,25.0,0.2
2860,Eu/Tb,4.0,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,1.6,0.4,DCE,0.9,HNO3,25.0,0.007
220,La/Sm,4.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,16.0,4.0,DCE,0.9,HNO3,25.0,0.007
1484,Pr/Eu,4.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,10.0,2.5,DCE,0.9,HNO3,25.0,0.007
3344,Gd/Ho,4.0,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,0.4,0.1,DCE,0.9,HCl,25.0,0.007
1954,Nd/Gd,3.944444444444444,O=C1N(CCCCCC)C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C4=CC5=C(C(N=C(C(N(CCCCCC)C(C6=CC=CC=C6)=C7C8=CC=CC=C8)=O)C7=C9)=C9C=C5)N=C41,0.071,0.018,DCE,0.9,HCl,25.0,0.007
934,Ce/Sm,3.944444444444444,O=C1N(CCCCCC)[C@@H]2[C@@H]([C@H]3CC[C@@H]2C3)C4=CC5=C(C(N=C(C(N(CCCCCC)[C@H]6[C@@H]7[C@@H]8CC[C@H]6C8)=O)C7=C9)=C9C=C5)N=C41,7.1,1.8,DCE,0.9,HCl,25.0,0.007
1221,Ce/Er,3.941176470588235,c1cccc2OCc3cccc(n3)COc3ccccc3OCCOCCOc12,0.067,0.017,DMSO,2.5,TCA,25.0,0.05
972,Ce/Eu,3.9374999999999996,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,6.3,1.6,CHCl3,5.0,HNO3,25.0,0.5
1037,Ce/Gd,3.9374999999999996,O=C(N(C1=CC=CC=C1)C)C2=CC=CC(C(N(C3=CC=CC=C3)C)=O)=N2,6.3,1.6,CHCl3,5.0,HNO3,25.0,0.5
2432,Sm/Gd,3.9344262295081966,CN(CCCCC=C)C(=O)CC(=O)N(C)CCCCC=C,2.4,0.61,Toluene,0.1,HNO3,25.0,0.6
