,SMILES,REE,Meas. Type,Meas. Amount,Solvent,Acid Conc (M),Acid Type,Temperature (C),Ligand Conc (M)
722,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.66,n-Dodecane,5,Malonic Acid,25,0.2
723,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,2,n-Dodecane,5,Malonic Acid,25,0.2
724,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,10,n-Dodecane,5,Malonic Acid,25,0.2
725,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,33,n-Dodecane,5,Malonic Acid,25,0.2
726,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,47,n-Dodecane,5,Malonic Acid,25,0.2
727,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,50,n-Dodecane,5,Malonic Acid,25,0.2
728,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,66,n-Dodecane,5,Malonic Acid,25,0.2
729,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,49,n-Dodecane,5,Malonic Acid,25,0.2
730,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,55,n-Dodecane,5,Malonic Acid,25,0.2
731,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,54,n-Dodecane,5,Malonic Acid,25,0.2
732,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,65,n-Dodecane,5,Malonic Acid,25,0.2
733,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,70,n-Dodecane,5,Malonic Acid,25,0.2
734,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,63,n-Dodecane,5,Malonic Acid,25,0.2
735,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.033,n-Dodecane,1,Lactic Acid,25,0.2
736,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.033,n-Dodecane,1,Lactic Acid,25,0.2
737,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.06,n-Dodecane,1,Lactic Acid,25,0.2
738,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.13,n-Dodecane,1,Lactic Acid,25,0.2
739,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.25,n-Dodecane,1,Lactic Acid,25,0.2
740,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.45,n-Dodecane,1,Lactic Acid,25,0.2
741,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,0.66,n-Dodecane,1,Lactic Acid,25,0.2
742,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,0.75,n-Dodecane,1,Lactic Acid,25,0.2
743,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,0.8,n-Dodecane,1,Lactic Acid,25,0.2
744,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,0.85,n-Dodecane,1,Lactic Acid,25,0.2
745,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,0.79,n-Dodecane,1,Lactic Acid,25,0.2
746,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,0.7,n-Dodecane,1,Lactic Acid,25,0.2
747,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.69,n-Dodecane,1,Lactic Acid,25,0.2
748,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.04,n-Dodecane,2,Lactic Acid,25,0.2
749,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.045,n-Dodecane,2,Lactic Acid,25,0.2
750,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.075,n-Dodecane,2,Lactic Acid,25,0.2
751,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.2,n-Dodecane,2,Lactic Acid,25,0.2
752,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.5,n-Dodecane,2,Lactic Acid,25,0.2
753,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.7,n-Dodecane,2,Lactic Acid,25,0.2
754,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,0.9,n-Dodecane,2,Lactic Acid,25,0.2
755,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,1,n-Dodecane,2,Lactic Acid,25,0.2
756,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,1.1,n-Dodecane,2,Lactic Acid,25,0.2
757,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,1.5,n-Dodecane,2,Lactic Acid,25,0.2
758,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,0.95,n-Dodecane,2,Lactic Acid,25,0.2
759,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,0.85,n-Dodecane,2,Lactic Acid,25,0.2
760,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.8,n-Dodecane,2,Lactic Acid,25,0.2
761,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.06,n-Dodecane,3,Lactic Acid,25,0.2
762,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.065,n-Dodecane,3,Lactic Acid,25,0.2
763,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.09,n-Dodecane,3,Lactic Acid,25,0.2
764,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.045,n-Dodecane,3,Lactic Acid,25,0.2
765,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.7,n-Dodecane,3,Lactic Acid,25,0.2
766,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.85,n-Dodecane,3,Lactic Acid,25,0.2
767,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,2,n-Dodecane,3,Lactic Acid,25,0.2
768,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,2.5,n-Dodecane,3,Lactic Acid,25,0.2
769,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,3,n-Dodecane,3,Lactic Acid,25,0.2
770,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,2.7,n-Dodecane,3,Lactic Acid,25,0.2
771,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,2.2,n-Dodecane,3,Lactic Acid,25,0.2
772,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,0.95,n-Dodecane,3,Lactic Acid,25,0.2
773,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.75,n-Dodecane,3,Lactic Acid,25,0.2
774,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.09,n-Dodecane,5,Lactic Acid,25,0.2
775,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.1,n-Dodecane,5,Lactic Acid,25,0.2
776,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.2,n-Dodecane,5,Lactic Acid,25,0.2
777,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.66,n-Dodecane,5,Lactic Acid,25,0.2
778,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.95,n-Dodecane,5,Lactic Acid,25,0.2
779,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,2,n-Dodecane,5,Lactic Acid,25,0.2
780,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,4,n-Dodecane,5,Lactic Acid,25,0.2
781,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,4.5,n-Dodecane,5,Lactic Acid,25,0.2
782,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,5,n-Dodecane,5,Lactic Acid,25,0.2
783,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,4.5,n-Dodecane,5,Lactic Acid,25,0.2
784,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,3.5,n-Dodecane,5,Lactic Acid,25,0.2
785,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,1.5,n-Dodecane,5,Lactic Acid,25,0.2
786,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.85,n-Dodecane,5,Lactic Acid,25,0.2
787,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.02,n-Dodecane,1,Tartaic Acid,25,0.2
788,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.01,n-Dodecane,1,Tartaic Acid,25,0.2
789,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.02,n-Dodecane,1,Tartaic Acid,25,0.2
790,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.04,n-Dodecane,1,Tartaic Acid,25,0.2
791,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.066,n-Dodecane,1,Tartaic Acid,25,0.2
792,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.08,n-Dodecane,1,Tartaic Acid,25,0.2
793,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,0.2,n-Dodecane,1,Tartaic Acid,25,0.2
794,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,0.33,n-Dodecane,1,Tartaic Acid,25,0.2
795,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,0.5,n-Dodecane,1,Tartaic Acid,25,0.2
796,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,0.6,n-Dodecane,1,Tartaic Acid,25,0.2
797,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,0.55,n-Dodecane,1,Tartaic Acid,25,0.2
798,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,0.45,n-Dodecane,1,Tartaic Acid,25,0.2
799,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.4,n-Dodecane,1,Tartaic Acid,25,0.2
800,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.015,n-Dodecane,2,Tartaic Acid,25,0.2
801,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.033,n-Dodecane,2,Tartaic Acid,25,0.2
802,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.03,n-Dodecane,2,Tartaic Acid,25,0.2
803,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.06,n-Dodecane,2,Tartaic Acid,25,0.2
804,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.085,n-Dodecane,2,Tartaic Acid,25,0.2
805,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.2,n-Dodecane,2,Tartaic Acid,25,0.2
806,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,0.4,n-Dodecane,2,Tartaic Acid,25,0.2
807,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,0.66,n-Dodecane,2,Tartaic Acid,25,0.2
808,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,0.8,n-Dodecane,2,Tartaic Acid,25,0.2
809,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,0.9,n-Dodecane,2,Tartaic Acid,25,0.2
810,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,0.85,n-Dodecane,2,Tartaic Acid,25,0.2
811,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,0.8,n-Dodecane,2,Tartaic Acid,25,0.2
812,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,0.825,n-Dodecane,2,Tartaic Acid,25,0.2
813,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.02,n-Dodecane,3,Tartaic Acid,25,0.2
814,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.009,n-Dodecane,3,Tartaic Acid,25,0.2
815,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.05,n-Dodecane,3,Tartaic Acid,25,0.2
816,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,0.1,n-Dodecane,3,Tartaic Acid,25,0.2
817,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,0.25,n-Dodecane,3,Tartaic Acid,25,0.2
818,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,0.55,n-Dodecane,3,Tartaic Acid,25,0.2
819,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,0.9,n-Dodecane,3,Tartaic Acid,25,0.2
820,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,2,n-Dodecane,3,Tartaic Acid,25,0.2
821,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,4,n-Dodecane,3,Tartaic Acid,25,0.2
822,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,4.5,n-Dodecane,3,Tartaic Acid,25,0.2
823,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,4.25,n-Dodecane,3,Tartaic Acid,25,0.2
824,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,3,n-Dodecane,3,Tartaic Acid,25,0.2
825,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,2,n-Dodecane,3,Tartaic Acid,25,0.2
826,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,La,Aq/Org Distribution,0.06,n-Dodecane,5,Tartaic Acid,25,0.2
827,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ce,Aq/Org Distribution,0.07,n-Dodecane,5,Tartaic Acid,25,0.2
828,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Nd,Aq/Org Distribution,0.4,n-Dodecane,5,Tartaic Acid,25,0.2
829,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Sm,Aq/Org Distribution,1.5,n-Dodecane,5,Tartaic Acid,25,0.2
830,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Eu,Aq/Org Distribution,3.5,n-Dodecane,5,Tartaic Acid,25,0.2
831,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Gd,Aq/Org Distribution,4.5,n-Dodecane,5,Tartaic Acid,25,0.2
832,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tb,Aq/Org Distribution,6,n-Dodecane,5,Tartaic Acid,25,0.2
833,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Dy,Aq/Org Distribution,6.5,n-Dodecane,5,Tartaic Acid,25,0.2
834,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Ho,Aq/Org Distribution,6.6,n-Dodecane,5,Tartaic Acid,25,0.2
835,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Er,Aq/Org Distribution,6.7,n-Dodecane,5,Tartaic Acid,25,0.2
836,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Tm,Aq/Org Distribution,6.6,n-Dodecane,5,Tartaic Acid,25,0.2
837,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Yb,Aq/Org Distribution,5.5,n-Dodecane,5,Tartaic Acid,25,0.2
838,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Lu,Aq/Org Distribution,4.75,n-Dodecane,5,Tartaic Acid,25,0.2
839,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Aq/Org Distribution,0.95,n-Dodecane,3,Malonic Acid,25,0.2
840,CCCCCCCCN(CCCCCCCC)C(=O)OC(=O)N(CCCCCCCC)CCCCCCCC,Pr,Aq/Org Distribution,9.5,n-Dodecane,5,Malonic Acid,25,0.2
841,"C. Tabata, M. Nakase, M. Harigai, K. Shirasaki, A. Sunaga, T. Yamamura, Sep. Sci. Technol. 2021, 1-14.",,,,,,,,
842,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,U,Aq/Org Distribution,1,HFC-43,1,HNO3,25,0.033
843,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,U,Aq/Org Distribution,150,HFC-43,1,HNO3,25,0.1
844,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,U,Aq/Org Distribution,900,HFC-43,1,HNO3,25,0.33
845,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,U,Aq/Org Distribution,25,n-Dodecane,1,HNO3,25,0.033
846,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,U,Aq/Org Distribution,300,n-Dodecane,1,HNO3,25,0.1
847,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,U,Aq/Org Distribution,500,n-Dodecane,1,HNO3,25,0.33
848,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Eu,Aq/Org Distribution,0.09,HFC-43,1,HNO3,25,0.01
849,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Eu,Aq/Org Distribution,0.25,n-Dodecane,1,HNO3,25,0.02
850,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,La,Aq/Org Distribution,1,HFC-43,1,HNO3,25,0.1
851,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Ce,Aq/Org Distribution,3.5,HFC-43,1,HNO3,25,0.1
852,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Pr,Aq/Org Distribution,4,HFC-43,1,HNO3,25,0.1
853,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Nd,Aq/Org Distribution,4.5,HFC-43,1,HNO3,25,0.1
854,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,La,Aq/Org Distribution,4.5,HFC-43,2.5,HNO3,25,0.1
855,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Ce,Aq/Org Distribution,6.5,HFC-43,2.5,HNO3,25,0.1
856,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Pr,Aq/Org Distribution,7,HFC-43,2.5,HNO3,25,0.1
857,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Nd,Aq/Org Distribution,7.5,HFC-43,2.5,HNO3,25,0.1
858,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,La,Aq/Org Distribution,3,HFC-43,5,HNO3,25,0.1
859,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Ce,Aq/Org Distribution,5.5,HFC-43,5,HNO3,25,0.1
860,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Pr,Aq/Org Distribution,6.5,HFC-43,5,HNO3,25,0.1
861,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Nd,Aq/Org Distribution,7,HFC-43,5,HNO3,25,0.1
862,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Sm,Aq/Org Distribution,3.5,HFC-43,1,HNO3,25,0.1
863,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Eu,Aq/Org Distribution,2,HFC-43,1,HNO3,25,0.1
864,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Gd,Aq/Org Distribution,0.8,HFC-43,1,HNO3,25,0.1
865,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Sm,Aq/Org Distribution,7.5,HFC-43,2.5,HNO3,25,0.1
866,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Eu,Aq/Org Distribution,5.75,HFC-43,2.5,HNO3,25,0.1
867,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Gd,Aq/Org Distribution,3.6,HFC-43,2.5,HNO3,25,0.1
868,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Sm,Aq/Org Distribution,8.5,HFC-43,5,HNO3,25,0.1
869,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Eu,Aq/Org Distribution,8,HFC-43,5,HNO3,25,0.1
870,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)C1=CC=CC=C1,Gd,Aq/Org Distribution,5.8,HFC-43,5,HNO3,25,0.1
